2019-09-16 16:53:08,561 INFO  Logger.cs: 70 - 
2019-09-16 23:10:30,948 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:10:30,948 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:10:30,949 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-4
2019-09-16 23:10:30,949 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:10:30,949 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-4
2019-09-16 23:10:30,950 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:10:30,950 INFO  ExportHelperExtension.cs: 1142 - Found 38 in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:10:30,951 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:10:30,951 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:10:30,951 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2019-09-16 23:10:30,952 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-1
2019-09-16 23:10:30,953 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-1
2019-09-16 23:10:30,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-1
2019-09-16 23:10:30,954 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-3
2019-09-16 23:10:30,954 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-3
2019-09-16 23:10:30,955 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-3
2019-09-16 23:10:30,959 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-2
2019-09-16 23:10:30,959 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-2
2019-09-16 23:10:30,961 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-2
2019-09-16 23:10:30,961 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm Assembly V2-1
2019-09-16 23:10:31,168 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:10:31,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:10:31,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-4
2019-09-16 23:10:31,172 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:10:31,173 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-4
2019-09-16 23:10:31,513 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-16 23:10:31,521 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-16 23:10:31,526 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-16 23:10:44,626 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:11:36,957 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:11:59,081 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:12:24,895 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2019-09-16 23:12:29,196 INFO  ExportHelperExtension.cs: 338 - Creating joint link_1
2019-09-16 23:12:29,206 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2019-09-16 23:12:29,208 INFO  ExportHelperExtension.cs: 1414 - Fixing 49
2019-09-16 23:12:29,209 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2019-09-16 23:12:29,209 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:29,301 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2019-09-16 23:12:29,302 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:12:29,309 INFO  : 0 - L1: 2, System.Double[]
2019-09-16 23:12:29,313 INFO  : 0 - L2: , System.Double[]
2019-09-16 23:12:29,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 49
2019-09-16 23:12:29,347 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2019-09-16 23:12:29,348 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:32,031 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link_1 failed
2019-09-16 23:12:32,208 INFO  ExportHelperExtension.cs: 338 - Creating joint link_2
2019-09-16 23:12:32,209 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link_1
2019-09-16 23:12:32,209 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:12:32,211 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:12:32,211 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:12:32,212 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:32,212 INFO  ExportHelperExtension.cs: 1414 - Fixing 49
2019-09-16 23:12:32,213 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2019-09-16 23:12:32,213 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:32,418 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2019-09-16 23:12:32,420 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:12:32,420 INFO  ExportHelperExtension.cs: 848 - L1: 2, System.Double[]
2019-09-16 23:12:32,421 INFO  ExportHelperExtension.cs: 856 - L2: , System.Double[]
2019-09-16 23:12:32,422 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2019-09-16 23:12:32,422 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:12:32,423 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2019-09-16 23:12:32,423 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:32,424 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 49
2019-09-16 23:12:32,425 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2019-09-16 23:12:32,425 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:35,190 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link_1 to child link_2 failed
2019-09-16 23:12:35,366 INFO  ExportHelperExtension.cs: 338 - Creating joint link_3
2019-09-16 23:12:35,367 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link_2
2019-09-16 23:12:35,367 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:12:35,368 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2019-09-16 23:12:35,368 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:35,369 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:12:35,369 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:12:35,370 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:12:35,370 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:12:35,371 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:35,372 INFO  ExportHelperExtension.cs: 1414 - Fixing 49
2019-09-16 23:12:35,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2019-09-16 23:12:35,377 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:12:35,841 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2019-09-16 23:12:35,842 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:12:35,842 INFO  ExportHelperExtension.cs: 848 - L1: 2, System.Double[]
2019-09-16 23:12:35,843 INFO  ExportHelperExtension.cs: 856 - L2: , System.Double[]
2019-09-16 23:12:35,843 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2019-09-16 23:12:35,844 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 29
2019-09-16 23:12:35,844 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:35,845 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2019-09-16 23:12:35,846 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2019-09-16 23:12:35,846 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:12:35,846 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2019-09-16 23:12:35,847 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:35,847 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 49
2019-09-16 23:12:35,848 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2019-09-16 23:12:35,848 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:12:38,723 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link_2 to child link_3 failed
2019-09-16 23:12:39,222 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,228 INFO  ExportHelperExtension.cs: 1142 - Found 44 in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,228 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,229 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:12:39,230 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2019-09-16 23:12:39,230 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-1
2019-09-16 23:12:39,231 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-1
2019-09-16 23:12:39,231 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-1
2019-09-16 23:12:39,231 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-3
2019-09-16 23:12:39,232 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-3
2019-09-16 23:12:39,233 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-3
2019-09-16 23:12:39,233 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-2
2019-09-16 23:12:39,234 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-2
2019-09-16 23:12:39,234 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-2
2019-09-16 23:12:39,235 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,236 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,236 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,237 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-4
2019-09-16 23:12:39,238 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:12:39,238 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-4
2019-09-16 23:12:39,240 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,241 INFO  ExportHelperExtension.cs: 1142 - Found 44 in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,242 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:12:39,243 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:12:39,243 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2019-09-16 23:12:39,244 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-1
2019-09-16 23:12:39,245 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-1
2019-09-16 23:12:39,245 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-1
2019-09-16 23:12:39,246 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-3
2019-09-16 23:12:39,246 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-3
2019-09-16 23:12:39,247 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-3
2019-09-16 23:12:39,248 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-2
2019-09-16 23:12:39,248 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-2
2019-09-16 23:12:39,249 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-2
2019-09-16 23:12:39,250 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,250 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,251 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:12:39,252 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-4
2019-09-16 23:12:39,252 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:12:39,253 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-4
2019-09-16 23:12:39,398 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:22:02,188 INFO  SwAddin.cs: 271 - Assembly export called for file First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,189 INFO  SwAddin.cs: 276 - Save is required
2019-09-16 23:22:02,189 INFO  SwAddin.cs: 290 - Saving assembly
2019-09-16 23:22:02,965 INFO  SwAddin.cs: 293 - Opening property manager
2019-09-16 23:22:02,966 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,967 INFO  ExportHelperExtension.cs: 1142 - Found 40 in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,967 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,968 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:22:02,968 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2019-09-16 23:22:02,968 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,969 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,969 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-4
2019-09-16 23:22:02,970 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:22:02,970 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-4
2019-09-16 23:22:02,970 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-2
2019-09-16 23:22:02,970 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-2
2019-09-16 23:22:02,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-2
2019-09-16 23:22:02,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-1
2019-09-16 23:22:02,971 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-1
2019-09-16 23:22:02,972 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-1
2019-09-16 23:22:02,972 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Unit Block-3
2019-09-16 23:22:02,972 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-3
2019-09-16 23:22:02,973 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Unit Block-3
2019-09-16 23:22:02,973 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,973 INFO  ExportHelperExtension.cs: 1142 - Found 40 in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,974 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm with Blocks Assembly V2
2019-09-16 23:22:02,974 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:22:02,975 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2019-09-16 23:22:02,975 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,975 INFO  ExportHelperExtension.cs: 1142 - Found 55 in First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in First Iteration Inchworm Assembly V2-1
2019-09-16 23:22:02,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-4
2019-09-16 23:22:02,976 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-4
2019-09-16 23:22:02,977 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-4
2019-09-16 23:22:02,977 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-2
2019-09-16 23:22:02,978 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-2
2019-09-16 23:22:02,978 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-2
2019-09-16 23:22:02,979 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-1
2019-09-16 23:22:02,979 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-1
2019-09-16 23:22:02,981 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-1
2019-09-16 23:22:02,982 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Unit Block-3
2019-09-16 23:22:02,983 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Unit Block-3
2019-09-16 23:22:02,983 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Unit Block-3
2019-09-16 23:22:03,236 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-16 23:22:03,238 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-16 23:22:03,243 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-16 23:22:28,632 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:22:45,348 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:22:54,127 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:23:09,669 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:23:26,365 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:24:03,876 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:24:15,478 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2019-09-16 23:24:18,256 INFO  ExportHelperExtension.cs: 338 - Creating joint link_1
2019-09-16 23:24:18,257 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2019-09-16 23:24:18,257 INFO  ExportHelperExtension.cs: 1414 - Fixing 49
2019-09-16 23:24:18,257 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2019-09-16 23:24:18,258 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:24:18,322 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2019-09-16 23:24:18,323 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:24:18,323 INFO  ExportHelperExtension.cs: 848 - L1: 2, System.Double[]
2019-09-16 23:24:18,324 INFO  ExportHelperExtension.cs: 856 - L2: , System.Double[]
2019-09-16 23:24:18,424 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 49
2019-09-16 23:24:18,425 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2019-09-16 23:24:18,425 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:24:21,536 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link_1 failed
2019-09-16 23:24:21,655 INFO  ExportHelperExtension.cs: 338 - Creating joint link_2
2019-09-16 23:24:21,656 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link_1
2019-09-16 23:24:21,656 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:24:21,656 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:24:21,657 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:24:21,657 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:24:21,657 INFO  ExportHelperExtension.cs: 1414 - Fixing 49
2019-09-16 23:24:21,657 INFO  ExportHelperExtension.cs: 1414 - Fixing 42
2019-09-16 23:24:21,658 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:24:21,807 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2019-09-16 23:24:21,807 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:24:21,807 INFO  ExportHelperExtension.cs: 848 - L1: 2, System.Double[]
2019-09-16 23:24:21,808 INFO  ExportHelperExtension.cs: 856 - L2: , System.Double[]
2019-09-16 23:24:21,808 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2019-09-16 23:24:21,809 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2019-09-16 23:24:21,809 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:24:21,809 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:24:21,810 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 49
2019-09-16 23:24:21,810 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 42
2019-09-16 23:24:21,810 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:24:25,113 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link_1 to child link_2 failed
2019-09-16 23:24:25,235 INFO  ExportHelperExtension.cs: 338 - Creating joint link_3
2019-09-16 23:24:25,236 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link_2
2019-09-16 23:24:25,236 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:24:25,237 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:24:25,237 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2019-09-16 23:24:25,238 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:24:25,238 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2019-09-16 23:24:25,238 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:24:25,239 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
